NOAA/NOS/CO-OPS
Disclaimer: These data are based upon the latest information available as of the date of your request, and may differ from the published tide tables. 
Product Type: Annual Tide Prediction 
StationName: Coos Bay
State: OR
Stationid: 9432845
ReferencedToStationName: Charleston
ReferenceToStationId: 9432780
HeightOffsetLow: *0.88
HeightOffsetHigh: * 0.96
TimeOffsetLow: 88
TimeOffsetHigh: 86
Prediction Type: Subordinate
From: 20161201 12:00AM - 20171231 11:59PM
Units: feet(ft) also in centimeters(cm)
Time Zone: LST/LDT
Datum: MLLW
Interval Type: High/Low Tide Predictions
Date 		Day	Time		Pred(Ft)	Pred(cm)	High/Low
2016/12/27	Tue	06:46 PM	-0.1		-3		L
2016/12/28	Wed	01:22 AM	6.3		192		H
2016/12/28	Wed	06:31 AM	2.9		88		L
2016/12/28	Wed	12:27 PM	7.9		241		H
2016/12/28	Wed	07:21 PM	-0.3		-9		L
2016/12/29	Thu	01:59 AM	6.5		198		H
2016/12/29	Thu	07:09 AM	2.9		88		L
2016/12/29	Thu	01:03 PM	8.0		244		H
2016/12/29	Thu	07:56 PM	-0.4		-12		L
2016/12/30	Fri	02:35 AM	6.6		201		H
2016/12/30	Fri	07:48 AM	2.9		88		L
2016/12/30	Fri	01:38 PM	7.9		241		H
2016/12/30	Fri	08:30 PM	-0.5		-15		L
2016/12/31	Sat	03:11 AM	6.7		204		H
2016/12/31	Sat	08:27 AM	2.8		85		L
2016/12/31	Sat	02:16 PM	7.8		238		H
2016/12/31	Sat	09:05 PM	-0.4		-12		L
2017/01/01	Sun	03:51 AM	6.7		204		H
2017/01/01	Sun	09:07 AM	2.9		88		L
2017/01/01	Sun	02:54 PM	7.6		232		H
2017/01/01	Sun	09:44 PM	-0.3		-9		L
2017/01/02	Mon	04:30 AM	6.8		207		H
2017/01/02	Mon	09:54 AM	2.8		85		L
2017/01/02	Mon	03:37 PM	7.2		219		H
2017/01/02	Mon	10:23 PM	0.0		0		L
2017/01/03	Tue	05:11 AM	6.9		210		H
2017/01/03	Tue	10:48 AM	2.7		82		L
2017/01/03	Tue	04:28 PM	6.7		204		H
2017/01/03	Tue	11:05 PM	0.4		12		L
2017/01/04	Wed	05:55 AM	7.0		213		H
2017/01/04	Wed	11:50 AM	2.5		76		L
2017/01/04	Wed	05:29 PM	6.2		189		H
2017/01/04	Wed	11:52 PM	0.9		27		L
2017/01/05	Thu	06:42 AM	7.2		219		H
2017/01/05	Thu	12:59 PM	2.2		67		L
2017/01/05	Thu	06:43 PM	5.7		174		H
2017/01/06	Fri	12:45 AM	1.5		46		L
2017/01/06	Fri	07:33 AM	7.5		229		H
2017/01/06	Fri	02:11 PM	1.6		49		L
2017/01/06	Fri	08:07 PM	5.5		168		H
2017/01/07	Sat	01:46 AM	2.0		61		L
2017/01/07	Sat	08:27 AM	7.8		238		H
2017/01/07	Sat	03:20 PM	0.9		27		L
2017/01/07	Sat	09:31 PM	5.6		171		H
2017/01/08	Sun	02:52 AM	2.3		70		L
2017/01/08	Sun	09:22 AM	8.2		250		H
2017/01/08	Sun	04:21 PM	0.2		6		L
2017/01/08	Sun	10:46 PM	5.9		180		H
2017/01/09	Mon	03:58 AM	2.5		76		L
2017/01/09	Mon	10:16 AM	8.6		262		H
2017/01/09	Mon	05:17 PM	-0.5		-15		L
2017/01/09	Mon	11:50 PM	6.3		192		H
2017/01/10	Tue	04:59 AM	2.6		79		L
2017/01/10	Tue	11:09 AM	8.8		268		H
2017/01/10	Tue	06:08 PM	-1.0		-30		L
2017/01/11	Wed	12:45 AM	6.7		204		H
2017/01/11	Wed	05:56 AM	2.5		76		L
2017/01/11	Wed	12:00 PM	9.0		274		H
2017/01/11	Wed	06:56 PM	-1.3		-40		L
2017/01/12	Thu	01:34 AM	7.1		216		H
2017/01/12	Thu	06:50 AM	2.4		73		L
2017/01/12	Thu	12:50 PM	9.0		274		H
2017/01/12	Thu	07:42 PM	-1.4		-43		L
2017/01/13	Fri	02:20 AM	7.3		223		H
2017/01/13	Fri	07:41 AM	2.3		70		L
2017/01/13	Fri	01:38 PM	8.8		268		H
2017/01/13	Fri	08:26 PM	-1.3		-40		L
2017/01/14	Sat	03:04 AM	7.4		226		H
2017/01/14	Sat	08:31 AM	2.2		67		L
2017/01/14	Sat	02:25 PM	8.4		256		H
2017/01/14	Sat	09:08 PM	-0.9		-27		L
2017/01/15	Sun	03:46 AM	7.4		226		H
2017/01/15	Sun	09:21 AM	2.2		67		L
2017/01/15	Sun	03:13 PM	7.9		241		H
2017/01/15	Sun	09:50 PM	-0.4		-12		L
2017/01/16	Mon	04:29 AM	7.3		223		H
2017/01/16	Mon	10:12 AM	2.2		67		L
2017/01/16	Mon	04:01 PM	7.2		219		H
2017/01/16	Mon	10:31 PM	0.2		6		L
2017/01/17	Tue	05:11 AM	7.2		219		H
2017/01/17	Tue	11:06 AM	2.2		67		L
2017/01/17	Tue	04:52 PM	6.5		198		H
2017/01/17	Tue	11:13 PM	0.8		24		L
2017/01/18	Wed	05:55 AM	7.1		216		H
2017/01/18	Wed	12:05 PM	2.2		67		L
2017/01/18	Wed	05:49 PM	5.8		177		H
2017/01/18	Wed	11:56 PM	1.5		46		L
2017/01/19	Thu	06:40 AM	7.0		213		H
2017/01/19	Thu	01:09 PM	2.1		64		L
2017/01/19	Thu	06:56 PM	5.3		162		H
2017/01/20	Fri	12:44 AM	2.1		64		L
2017/01/20	Fri	07:27 AM	7.0		213		H
2017/01/20	Fri	02:16 PM	1.9		58		L
2017/01/20	Fri	08:13 PM	5.0		152		H
2017/01/21	Sat	01:40 AM	2.7		82		L
2017/01/21	Sat	08:17 AM	7.0		213		H
2017/01/21	Sat	03:20 PM	1.6		49		L
2017/01/21	Sat	09:33 PM	5.0		152		H
2017/01/22	Sun	02:41 AM	3.0		91		L
2017/01/22	Sun	09:07 AM	7.1		216		H
2017/01/22	Sun	04:15 PM	1.2		37		L
2017/01/22	Sun	10:43 PM	5.2		158		H
2017/01/23	Mon	03:42 AM	3.2		98		L
2017/01/23	Mon	09:56 AM	7.3		223		H
2017/01/23	Mon	05:03 PM	0.8		24		L
2017/01/23	Mon	11:38 PM	5.6		171		H
2017/01/24	Tue	04:37 AM	3.2		98		L
2017/01/24	Tue	10:42 AM	7.5		229		H
2017/01/24	Tue	05:45 PM	0.4		12		L
2017/01/25	Wed	12:22 AM	5.9		180		H
2017/01/25	Wed	05:25 AM	3.1		94		L
2017/01/25	Wed	11:25 AM	7.7		235		H
2017/01/25	Wed	06:23 PM	0.0		0		L
2017/01/26	Thu	01:00 AM	6.2		189		H
2017/01/26	Thu	06:09 AM	2.9		88		L
2017/01/26	Thu	12:06 PM	7.9		241		H
2017/01/26	Thu	07:00 PM	-0.3		-9		L
2017/01/27	Fri	01:36 AM	6.5		198		H
2017/01/27	Fri	06:50 AM	2.7		82		L
2017/01/27	Fri	12:45 PM	8.0		244		H
2017/01/27	Fri	07:35 PM	-0.5		-15		L
2017/01/28	Sat	02:10 AM	6.7		204		H
2017/01/28	Sat	07:29 AM	2.5		76		L
2017/01/28	Sat	01:24 PM	8.0		244		H
2017/01/28	Sat	08:09 PM	-0.6		-18		L
2017/01/29	Sun	02:44 AM	6.9		210		H
2017/01/29	Sun	08:10 AM	2.3		70		L
2017/01/29	Sun	02:04 PM	7.9		241		H
2017/01/29	Sun	08:44 PM	-0.5		-15		L
2017/01/30	Mon	03:19 AM	7.1		216		H
2017/01/30	Mon	08:52 AM	2.1		64		L
2017/01/30	Mon	02:45 PM	7.7		235		H
2017/01/30	Mon	09:20 PM	-0.3		-9		L
2017/01/31	Tue	03:54 AM	7.2		219		H
2017/01/31	Tue	09:38 AM	1.9		58		L
2017/01/31	Tue	03:31 PM	7.3		223		H
2017/01/31	Tue	09:57 PM	0.1		3		L
2017/02/01	Wed	04:32 AM	7.4		226		H
2017/02/01	Wed	10:29 AM	1.8		55		L
2017/02/01	Wed	04:22 PM	6.8		207		H
2017/02/01	Wed	10:37 PM	0.6		18		L
2017/02/02	Thu	05:14 AM	7.5		229		H
2017/02/02	Thu	11:27 AM	1.6		49		L
2017/02/02	Thu	05:21 PM	6.2		189		H
2017/02/02	Thu	11:22 PM	1.2		37		L
2017/02/03	Fri	06:00 AM	7.6		232		H
2017/02/03	Fri	12:32 PM	1.4		43		L
2017/02/03	Fri	06:33 PM	5.7		174		H
2017/02/04	Sat	12:14 AM	1.9		58		L
2017/02/04	Sat	06:53 AM	7.7		235		H
2017/02/04	Sat	01:44 PM	1.1		34		L
2017/02/04	Sat	07:57 PM	5.4		165		H
2017/02/05	Sun	01:18 AM	2.4		73		L
2017/02/05	Sun	07:53 AM	7.8		238		H
2017/02/05	Sun	02:57 PM	0.7		21		L
2017/02/05	Sun	09:24 PM	5.5		168		H
2017/02/06	Mon	02:32 AM	2.8		85		L
2017/02/06	Mon	08:57 AM	7.9		241		H
2017/02/06	Mon	04:04 PM	0.2		6		L
2017/02/06	Mon	10:40 PM	5.8		177		H
2017/02/07	Tue	03:46 AM	2.8		85		L
2017/02/07	Tue	09:59 AM	8.1		247		H
2017/02/07	Tue	05:03 PM	-0.3		-9		L
2017/02/07	Tue	11:42 PM	6.3		192		H
2017/02/08	Wed	04:52 AM	2.7		82		L
2017/02/08	Wed	10:58 AM	8.3		253		H
2017/02/08	Wed	05:55 PM	-0.7		-21		L
2017/02/09	Thu	12:32 AM	6.7		204		H
2017/02/09	Thu	05:50 AM	2.4		73		L
2017/02/09	Thu	11:52 AM	8.5		259		H
2017/02/09	Thu	06:42 PM	-0.9		-27		L
2017/02/10	Fri	01:17 AM	7.0		213		H
2017/02/10	Fri	06:42 AM	2.1		64		L
2017/02/10	Fri	12:42 PM	8.5		259		H
2017/02/10	Fri	07:25 PM	-0.9		-27		L
2017/02/11	Sat	01:57 AM	7.3		223		H
2017/02/11	Sat	07:30 AM	1.8		55		L
2017/02/11	Sat	01:29 PM	8.3		253		H
2017/02/11	Sat	08:05 PM	-0.7		-21		L
2017/02/12	Sun	02:35 AM	7.4		226		H
2017/02/12	Sun	08:16 AM	1.6		49		L
2017/02/12	Sun	02:14 PM	8.0		244		H
2017/02/12	Sun	08:43 PM	-0.4		-12		L
2017/02/13	Mon	03:12 AM	7.4		226		H
2017/02/13	Mon	09:00 AM	1.5		46		L
2017/02/13	Mon	02:58 PM	7.6		232		H
2017/02/13	Mon	09:20 PM	0.1		3		L
2017/02/14	Tue	03:48 AM	7.4		226		H
2017/02/14	Tue	09:44 AM	1.5		46		L
2017/02/14	Tue	03:41 PM	7.0		213		H
2017/02/14	Tue	09:56 PM	0.6		18		L
2017/02/15	Wed	04:23 AM	7.3		223		H
2017/02/15	Wed	10:30 AM	1.5		46		L
2017/02/15	Wed	04:27 PM	6.4		195		H
2017/02/15	Wed	10:32 PM	1.2		37		L
2017/02/16	Thu	05:00 AM	7.1		216		H
2017/02/16	Thu	11:19 AM	1.6		49		L
2017/02/16	Thu	05:18 PM	5.8		177		H
2017/02/16	Thu	11:10 PM	1.9		58		L
2017/02/17	Fri	05:39 AM	6.9		210		H
2017/02/17	Fri	12:14 PM	1.7		52		L
2017/02/17	Fri	06:17 PM	5.3		162		H
2017/02/17	Fri	11:53 PM	2.4		73		L
2017/02/18	Sat	06:24 AM	6.8		207		H
2017/02/18	Sat	01:16 PM	1.7		52		L
2017/02/18	Sat	07:29 PM	5.0		152		H
2017/02/19	Sun	12:46 AM	2.9		88		L
2017/02/19	Sun	07:16 AM	6.6		201		H
2017/02/19	Sun	02:23 PM	1.6		49		L
2017/02/19	Sun	08:50 PM	4.9		149		H
2017/02/20	Mon	01:53 AM	3.3		101		L
2017/02/20	Mon	08:14 AM	6.6		201		H
2017/02/20	Mon	03:28 PM	1.3		40		L
2017/02/20	Mon	10:07 PM	5.1		155		H
2017/02/21	Tue	03:06 AM	3.3		101		L
2017/02/21	Tue	09:14 AM	6.7		204		H
2017/02/21	Tue	04:24 PM	1.0		30		L
2017/02/21	Tue	11:05 PM	5.5		168		H
2017/02/22	Wed	04:09 AM	3.2		98		L
2017/02/22	Wed	10:09 AM	7.0		213		H
2017/02/22	Wed	05:11 PM	0.6		18		L
2017/02/22	Wed	11:49 PM	5.8		177		H
2017/02/23	Thu	05:02 AM	2.9		88		L
2017/02/23	Thu	10:59 AM	7.3		223		H
2017/02/23	Thu	05:52 PM	0.2		6		L
2017/02/24	Fri	12:26 AM	6.2		189		H
2017/02/24	Fri	05:48 AM	2.6		79		L
2017/02/24	Fri	11:45 AM	7.6		232		H
2017/02/24	Fri	06:30 PM	-0.1		-3		L
2017/02/25	Sat	01:01 AM	6.6		201		H
2017/02/25	Sat	06:30 AM	2.1		64		L
2017/02/25	Sat	12:28 PM	7.8		238		H
2017/02/25	Sat	07:06 PM	-0.3		-9		L
2017/02/26	Sun	01:34 AM	6.9		210		H
2017/02/26	Sun	07:11 AM	1.7		52		L
2017/02/26	Sun	01:11 PM	7.9		241		H
2017/02/26	Sun	07:42 PM	-0.4		-12		L
2017/02/27	Mon	02:07 AM	7.2		219		H
2017/02/27	Mon	07:53 AM	1.3		40		L
2017/02/27	Mon	01:54 PM	7.9		241		H
2017/02/27	Mon	08:17 PM	-0.3		-9		L
2017/02/28	Tue	02:41 AM	7.5		229		H
2017/02/28	Tue	08:36 AM	1.0		30		L
2017/02/28	Tue	02:39 PM	7.7		235		H
2017/02/28	Tue	08:54 PM	0.0		0		L
2017/03/01	Wed	03:16 AM	7.7		235		H
2017/03/01	Wed	09:21 AM	0.7		21		L
2017/03/01	Wed	03:26 PM	7.3		223		H
2017/03/01	Wed	09:32 PM	0.5		15		L
2017/03/02	Thu	03:54 AM	7.8		238		H
2017/03/02	Thu	10:11 AM	0.6		18		L
2017/03/02	Thu	04:19 PM	6.8		207		H
2017/03/02	Thu	10:13 PM	1.1		34		L
2017/03/03	Fri	04:36 AM	7.8		238		H
2017/03/03	Fri	11:06 AM	0.5		15		L
2017/03/03	Fri	05:19 PM	6.2		189		H
2017/03/03	Fri	11:00 PM	1.7		52		L
2017/03/04	Sat	05:24 AM	7.7		235		H
2017/03/04	Sat	12:09 PM	0.6		18		L
2017/03/04	Sat	06:30 PM	5.8		177		H
2017/03/04	Sat	11:56 PM	2.3		70		L
2017/03/05	Sun	06:21 AM	7.5		229		H
2017/03/05	Sun	01:19 PM	0.5		15		L
2017/03/05	Sun	07:52 PM	5.5		168		H
2017/03/06	Mon	01:06 AM	2.8		85		L
2017/03/06	Mon	07:27 AM	7.4		226		H
2017/03/06	Mon	02:34 PM	0.4		12		L
2017/03/06	Mon	09:16 PM	5.6		171		H
2017/03/07	Tue	02:27 AM	2.9		88		L
2017/03/07	Tue	08:39 AM	7.3		223		H
2017/03/07	Tue	03:44 PM	0.2		6		L
2017/03/07	Tue	10:28 PM	5.9		180		H
2017/03/08	Wed	03:45 AM	2.8		85		L
2017/03/08	Wed	09:49 AM	7.4		226		H
2017/03/08	Wed	04:44 PM	0.0		0		L
2017/03/08	Wed	11:24 PM	6.4		195		H
2017/03/09	Thu	04:51 AM	2.4		73		L
2017/03/09	Thu	10:51 AM	7.6		232		H
2017/03/09	Thu	05:36 PM	-0.2		-6		L
2017/03/10	Fri	12:10 AM	6.7		204		H
2017/03/10	Fri	05:46 AM	1.9		58		L
2017/03/10	Fri	11:46 AM	7.7		235		H
2017/03/10	Fri	06:21 PM	-0.3		-9		L
2017/03/11	Sat	12:50 AM	7.1		216		H
2017/03/11	Sat	06:34 AM	1.5		46		L
2017/03/11	Sat	12:35 PM	7.7		235		H
2017/03/11	Sat	07:02 PM	-0.2		-6		L
2017/03/12	Sun	01:26 AM	7.3		223		H
2017/03/12	Sun	08:17 AM	1.1		34		L
2017/03/12	Sun	02:20 PM	7.6		232		H
2017/03/12	Sun	08:39 PM	0.0		0		L
2017/03/13	Mon	03:00 AM	7.4		226		H
2017/03/13	Mon	08:58 AM	0.9		27		L
2017/03/13	Mon	03:03 PM	7.4		226		H
2017/03/13	Mon	09:14 PM	0.3		9		L
2017/03/14	Tue	03:32 AM	7.4		226		H
2017/03/14	Tue	09:37 AM	0.7		21		L
2017/03/14	Tue	03:44 PM	7.1		216		H
2017/03/14	Tue	09:48 PM	0.7		21		L
2017/03/15	Wed	04:04 AM	7.4		226		H
2017/03/15	Wed	10:16 AM	0.7		21		L
2017/03/15	Wed	04:25 PM	6.7		204		H
2017/03/15	Wed	10:21 PM	1.2		37		L
2017/03/16	Thu	04:35 AM	7.2		219		H
2017/03/16	Thu	10:56 AM	0.8		24		L
2017/03/16	Thu	05:07 PM	6.3		192		H
2017/03/16	Thu	10:55 PM	1.7		52		L
2017/03/17	Fri	05:08 AM	7.0		213		H
2017/03/17	Fri	11:38 AM	0.9		27		L
2017/03/17	Fri	05:54 PM	5.9		180		H
2017/03/17	Fri	11:31 PM	2.2		67		L
2017/03/18	Sat	05:43 AM	6.8		207		H
2017/03/18	Sat	12:25 PM	1.1		34		L
2017/03/18	Sat	06:47 PM	5.4		165		H
2017/03/19	Sun	12:11 AM	2.7		82		L
2017/03/19	Sun	06:25 AM	6.5		198		H
2017/03/19	Sun	01:20 PM	1.2		37		L
2017/03/19	Sun	07:52 PM	5.1		155		H
2017/03/20	Mon	01:03 AM	3.1		94		L
2017/03/20	Mon	07:16 AM	6.3		192		H
2017/03/20	Mon	02:24 PM	1.3		40		L
2017/03/20	Mon	09:07 PM	5.0		152		H
2017/03/21	Tue	02:13 AM	3.3		101		L
2017/03/21	Tue	08:19 AM	6.1		186		H
2017/03/21	Tue	03:31 PM	1.2		37		L
2017/03/21	Tue	10:21 PM	5.2		158		H
2017/03/22	Wed	03:33 AM	3.3		101		L
2017/03/22	Wed	09:29 AM	6.2		189		H
2017/03/22	Wed	04:34 PM	1.0		30		L
2017/03/22	Wed	11:19 PM	5.5		168		H
2017/03/23	Thu	04:42 AM	3.0		91		L
2017/03/23	Thu	10:34 AM	6.4		195		H
2017/03/23	Thu	05:27 PM	0.7		21		L
2017/03/24	Fri	12:04 AM	5.9		180		H
2017/03/24	Fri	05:37 AM	2.5		76		L
2017/03/24	Fri	11:31 AM	6.7		204		H
2017/03/24	Fri	06:12 PM	0.4		12		L
2017/03/25	Sat	12:43 AM	6.3		192		H
2017/03/25	Sat	06:25 AM	2.0		61		L
2017/03/25	Sat	12:23 PM	7.0		213		H
2017/03/25	Sat	06:53 PM	0.2		6		L
2017/03/26	Sun	01:18 AM	6.8		207		H
2017/03/26	Sun	07:08 AM	1.3		40		L
2017/03/26	Sun	01:11 PM	7.3		223		H
2017/03/26	Sun	07:32 PM	0.0		0		L
2017/03/27	Mon	01:52 AM	7.2		219		H
2017/03/27	Mon	07:51 AM	0.7		21		L
2017/03/27	Mon	01:57 PM	7.5		229		H
2017/03/27	Mon	08:10 PM	0.1		3		L
2017/03/28	Tue	02:27 AM	7.6		232		H
2017/03/28	Tue	08:34 AM	0.2		6		L
2017/03/28	Tue	02:44 PM	7.6		232		H
2017/03/28	Tue	08:48 PM	0.3		9		L
2017/03/29	Wed	03:02 AM	8.0		244		H
2017/03/29	Wed	09:18 AM	-0.2		-6		L
2017/03/29	Wed	03:33 PM	7.4		226		H
2017/03/29	Wed	09:28 PM	0.6		18		L
2017/03/30	Thu	03:40 AM	8.1		247		H
2017/03/30	Thu	10:05 AM	-0.5		-15		L
2017/03/30	Thu	04:23 PM	7.1		216		H
2017/03/30	Thu	10:09 PM	1.0		30		L
2017/03/31	Fri	04:20 AM	8.1		247		H
2017/03/31	Fri	10:54 AM	-0.6		-18		L
2017/03/31	Fri	05:18 PM	6.7		204		H
2017/03/31	Fri	10:54 PM	1.6		49		L
2017/04/01	Sat	05:05 AM	8.0		244		H
2017/04/01	Sat	11:48 AM	-0.4		-12		L
2017/04/01	Sat	06:19 PM	6.3		192		H
2017/04/01	Sat	11:46 PM	2.1		64		L
2017/04/02	Sun	05:56 AM	7.6		232		H
2017/04/02	Sun	12:49 PM	-0.2		-6		L
2017/04/02	Sun	07:28 PM	5.9		180		H
2017/04/03	Mon	12:48 AM	2.6		79		L
2017/04/03	Mon	06:56 AM	7.2		219		H
2017/04/03	Mon	01:56 PM	0.1		3		L
2017/04/03	Mon	08:44 PM	5.8		177		H
2017/04/04	Tue	02:04 AM	2.8		85		L
2017/04/04	Tue	08:07 AM	6.8		207		H
2017/04/04	Tue	03:08 PM	0.2		6		L
2017/04/04	Tue	09:59 PM	5.9		180		H
2017/04/05	Wed	03:28 AM	2.7		82		L
2017/04/05	Wed	09:24 AM	6.6		201		H
2017/04/05	Wed	04:17 PM	0.3		9		L
2017/04/05	Wed	11:04 PM	6.2		189		H
2017/04/06	Thu	04:44 AM	2.4		73		L
2017/04/06	Thu	10:38 AM	6.6		201		H
2017/04/06	Thu	05:18 PM	0.3		9		L
2017/04/06	Thu	11:56 PM	6.5		198		H
2017/04/07	Fri	05:46 AM	1.8		55		L
2017/04/07	Fri	11:43 AM	6.7		204		H
2017/04/07	Fri	06:09 PM	0.3		9		L
2017/04/08	Sat	12:39 AM	6.9		210		H
2017/04/08	Sat	06:37 AM	1.3		40		L
2017/04/08	Sat	12:39 PM	6.8		207		H
2017/04/08	Sat	06:53 PM	0.4		12		L
2017/04/09	Sun	01:16 AM	7.1		216		H
2017/04/09	Sun	07:21 AM	0.8		24		L
2017/04/09	Sun	01:27 PM	6.9		210		H
2017/04/09	Sun	07:33 PM	0.6		18		L
2017/04/10	Mon	01:50 AM	7.3		223		H
2017/04/10	Mon	08:01 AM	0.4		12		L
2017/04/10	Mon	02:11 PM	6.8		207		H
2017/04/10	Mon	08:09 PM	0.8		24		L
2017/04/11	Tue	02:21 AM	7.4		226		H
2017/04/11	Tue	08:39 AM	0.2		6		L
2017/04/11	Tue	02:52 PM	6.7		204		H
2017/04/11	Tue	08:43 PM	1.1		34		L
